거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"   100,000",중개거래,1993,2022,장미로,00101,00000,41135,01,0,3180048, 야탑동,0334,0000,41135,10700,1,장미마을(현대),2,5,41135-139,74.61,경기 성남분당구,334,41135,5, , 
"   128,000",중개거래,1992,2022,판교로,00421,00000,41135,02,0,3180051, 야탑동,0535,0000,41135,10700,1,탑마을(대우),2,5,41135-143,101.76,경기 성남분당구,535,41135,10, , 
"   105,000",중개거래,1993,2022,장미로,00101,00000,41135,01,0,3180048, 야탑동,0334,0000,41135,10700,1,장미마을(현대),2,7,41135-139,74.61,경기 성남분당구,334,41135,8, , 
"   116,800",중개거래,1994,2022,야탑로,00124,00000,41135,01,0,3180041, 야탑동,0517,0000,41135,10700,1,탑마을(벽산),2,7,41135-144,84.91,"경기 성남분당구, 서울 서초구",517,41135,5, , 
"   120,000",직거래,1994,2022,판교로,00519,00000,41135,02,0,3180051, 야탑동,0525,0000,41135,10700,1,탑마을(경남)1,2,7,41135-140,101.97, ,525,41135,1, , 
"   120,000",중개거래,1993,2022,장미로,00101,00000,41135,01,0,3180048, 야탑동,0334,0000,41135,10700,1,장미마을(현대),2,11,41135-139,84.97,"경기 성남분당구, 서울 동대문구",334,41135,3, , 
"   121,000",중개거래,1993,2022,장미로,00055,00000,41135,01,0,3180048, 야탑동,0330,0000,41135,10700,1,장미마을(동부),2,12,41135-137,84.99,"경기 성남분당구, 경기 성남수정구",330,41135,14, , 
"   130,000",중개거래,1993,2022,장미로,00101,00000,41135,01,0,3180048, 야탑동,0334,0000,41135,10700,1,장미마을(현대),2,14,41135-139,133.448,경기 성남중원구,334,41135,15, , 
"    65,000",중개거래,1995,2022,판교로,00645,00000,41135,00,0,3180051, 야탑동,0162,0000,41135,10700,1,목련마을(한일),2,17,41135-129,50.82,경기 성남분당구,162,41135,4, , 
"   132,500",중개거래,1993,2022,장미로,00055,00000,41135,01,0,3180048, 야탑동,0330,0000,41135,10700,1,장미마을(동부),2,17,41135-137,84.99,"경기 성남분당구, 경기 화성시",330,41135,10, , 
"    84,750",중개거래,1992,2022,야탑로,00020,00000,41135,01,0,3180041, 야탑동,0536,0000,41135,10700,1,탑마을(선경)1,2,25,41135-145,51.84,경기 성남분당구,536,41135,2, , 
"   119,500",중개거래,1993,2022,장미로,00055,00000,41135,01,0,3180048, 야탑동,0330,0000,41135,10700,1,장미마을(코오롱)1,2,28,41135-138,84.6,경기 성남분당구,330,41135,2, , 
"    65,500",중개거래,1993,2022,장미로,00193,00000,41135,01,0,3180048, 야탑동,0211,0000,41135,10700,1,매화마을(주공4),2,28,41135-249,41.85,경기 성남분당구,211,41135,8, , 
"   174,000",중개거래,2009,2022,서판교로,00147,00000,41135,01,0,3180044, 판교동,0513,0000,41135,10800,1,판교원마을11단지(힐스테이트),2,6,41135-448,101.76,경기 성남분당구,513,41135,8, , 
"   148,000",중개거래,2009,2022,동판교로,00275,00000,41135,01,0,3178016, 삼평동,0705,0000,41135,10900,1,봇들마을1단지(판교신미주),2,17,41135-440,83.459,경기 성남분당구,705,41135,12, , 
"   157,000",중개거래,2009,2022,동판교로,00226,00000,41135,01,0,3178016, 삼평동,0718,0000,41135,10900,1,봇들마을4단지(주공),2,17,41135-454,74.45,경기 성남분당구,718,41135,12, , 
"   183,000",중개거래,2009,2022,판교역로,00098,00000,41135,02,0,3179025, 백현동,0556,0000,41135,11000,1,백현마을7단지(주공),2,5,41135-471,84.7,경기 성남분당구,556,41135,21, , 
"   175,000",중개거래,2009,2022,판교역로,00098,00000,41135,02,0,3179025, 백현동,0556,0000,41135,11000,1,백현마을7단지(주공),2,7,41135-471,74.76,경기 성남분당구,556,41135,21, , 
"   195,000",중개거래,2009,2022,동판교로,00122,00000,41135,02,0,3178016, 백현동,0545,0000,41135,11000,1,백현마을2단지(주공)일부임대,2,8,41135-473,101.91,경기 성남분당구,545,41135,3, , 
"   200,000",중개거래,2009,2022,판교역로,00102,00000,41135,02,0,3179025, 백현동,0554,0000,41135,11000,1,백현마을5단지(주공),2,10,41135-469,84.73,경기 성남분당구,554,41135,10, , 
"   175,000",중개거래,2009,2022,판교역로,00098,00000,41135,02,0,3179025, 백현동,0556,0000,41135,11000,1,백현마을7단지(주공),2,10,41135-471,74.76,경기 성남분당구,556,41135,21, , 
"   200,000",중개거래,2009,2022,판교역로,00102,00000,41135,02,0,3179025, 백현동,0554,0000,41135,11000,1,백현마을5단지(주공),2,11,41135-469,84.73,경기 성남분당구,554,41135,10, , 
"   172,000",중개거래,2009,2022,판교역로,00049,00000,41135,02,0,3179025, 백현동,0525,0000,41135,11000,1,백현마을9단지(e편한세상),2,23,41135-463,101.46,경기 성남분당구,525,41135,4, , 
"   198,000",중개거래,2009,2022,판교역로,00102,00000,41135,02,0,3179025, 백현동,0554,0000,41135,11000,1,백현마을5단지(주공),2,24,41135-469,84.98,경기 성남분당구,554,41135,9, , 
"   325,000",중개거래,2011,2022,동판교로,00123,00000,41135,02,0,3178016, 백현동,0542,0000,41135,11000,1,판교푸르지오그랑블,2,25,41135-497,117.5193,경기 성남분당구,542,41135,21, , 
"    76,000",중개거래,1995,2022,미금로,00216,00000,41135,01,0,3180016, 금곡동,0133,0000,41135,11100,1,청솔마을(주공9단지),2,12,41135-158,42.84,경기 성남분당구,133,41135,13, , 
"    78,700",중개거래,1995,2022,미금로,00216,00000,41135,01,0,3180016, 금곡동,0133,0000,41135,11100,1,청솔마을(주공9단지),2,14,41135-158,42.84,경기 성남분당구,133,41135,20, , 
"   149,900",중개거래,1994,2022,미금로,00215,00000,41135,01,0,3180016, 금곡동,0141,0000,41135,11100,1,청솔마을(대원),2,19,41135-152,129.45,경기 성남분당구,141,41135,4, , 
"    80,000",중개거래,1995,2022,미금로,00216,00000,41135,01,0,3180016, 금곡동,0133,0000,41135,11100,1,청솔마을(주공9단지),2,19,41135-158,42.84,경기 성남분당구,133,41135,17, , 
"    94,500",중개거래,1996,2022,정자일로,00030,00000,41135,02,0,3180021, 금곡동,0176,0000,41135,11100,1,청솔마을(계룡),2,21,41135-150,55.44,경기 성남분당구,176,41135,10, , 
"    66,250",중개거래,1995,2022,미금일로,00021,00000,41135,03,0,3180061, 구미동,0110,0000,41135,11400,1,하얀마을(5단지)(주공),2,5,41135-207,35.28,경기 성남분당구,110,41135,6, , 
"    65,000",중개거래,1995,2022,미금일로,00021,00000,41135,03,0,3180061, 구미동,0110,0000,41135,11400,1,하얀마을(5단지)(주공),2,11,41135-207,35.28,경기 성남분당구,110,41135,5, , 
"   115,000",중개거래,1995,2022,미금로,00184,00000,41135,02,0,3180016, 구미동,0077,0000,41135,11400,1,까치마을(1단지)(대우롯데선경),2,14,41135-232,70.66,경기 성남분당구,77,41135,5, , 
"    98,000",중개거래,1995,2022,미금일로,00022,00000,41135,03,0,3180061, 구미동,0088,0000,41135,11400,1,까치마을(2단지)(주공),2,15,41135-167,58.14,경기 성남분당구,88,41135,2, , 
"   105,000",중개거래,1995,2022,미금로,00177,00000,41135,02,0,3180016, 구미동,0066,0000,41135,11400,1,까치마을(3단지)(신원),2,18,41135-165,59.9,경기 성남분당구,66,41135,15, , 
"    84,900",중개거래,1995,2022,무지개로,00144,00000,41135,01,0,3180014, 구미동,0221,0000,41135,11400,1,무지개(5단지)(청구),2,18,41135-188,58.49,경기 성남분당구,221,41135,4, , 
"   138,000",중개거래,2010,2022,판교원로82번길,00030,00000,41135,01,0,4340480, 운중동,0918,0000,41135,11500,1,산운마을13단지(태영),2,5,41135-477,84.92,경기 성남분당구,918,41135,20, , 
"   154,000",중개거래,2010,2022,판교원로82번길,00030,00000,41135,01,0,4340480, 운중동,0918,0000,41135,11500,1,산운마을13단지(태영),2,12,41135-477,115.52,경기 성남분당구,918,41135,11, , 
"   151,000",중개거래,2010,2022,판교원로82번길,00030,00000,41135,01,0,4340480, 운중동,0918,0000,41135,11500,1,산운마을13단지(태영),2,17,41135-477,101.67,경기 성남분당구,918,41135,10, , 
"   140,000",중개거래,2008,2022,산운로,00098,00000,41135,01,0,3180031, 운중동,0956,0000,41135,11500,1,산운마을8단지(부영사랑으로),2,22,41135-434,81.019,경기 성남분당구,956,41135,8, , 
"   118,000",중개거래,2009,2022,판교원로,00068,00000,41135,02,0,3180052, 운중동,0922,0000,41135,11500,1,산운마을11단지(판교포레라움),2,23,41135-466,59.84,경기 성남분당구,922,41135,4, , 
"   120,000",중개거래,1992,2022,분당로,00212,00000,41135,01,0,3180026, 분당동,0035,0000,41135,10100,1,샛별마을(동성),3,1,41135-18,84.82,경기 성남분당구,35,41135,2, , 
"    90,400",중개거래,1992,2022,수내로,00201,00000,41135,01,0,3180039, 분당동,0039,0000,41135,10100,1,샛별마을(삼부),3,14,41135-20,59.82,경기 성남분당구,39,41135,1, , 
"   112,800",중개거래,1994,2022,수내로,00181,00000,41135,01,0,3180039, 분당동,0038,0000,41135,10100,1,샛별마을(우방),3,15,41135-21,72.32,"경기 성남분당구, 경기 수원권선구",38,41135,12, , 
"    73,000",중개거래,1993,2022,장안로51번길,00031,00000,41135,01,0,4340382, 분당동,0066,0000,41135,10100,1,장안타운(건영),3,15,41135-32,53.72,경기 성남분당구,66,41135,2, , 
"   117,000",중개거래,1992,2022,분당로,00190,00000,41135,01,0,3180026, 분당동,0034,0000,41135,10100,1,샛별마을(라이프),3,18,41135-19,85,경기 성남분당구,34,41135,8, , 
"    82,000",중개거래,1992,2022,분당로,00190,00000,41135,01,0,3180026, 분당동,0034,0000,41135,10100,1,샛별마을(라이프),3,19,41135-19,58.17,경기 성남분당구,34,41135,1, , 
"   125,000",중개거래,1992,2022,분당로,00190,00000,41135,01,0,3180026, 분당동,0034,0000,41135,10100,1,샛별마을(라이프),3,24,41135-19,85,경기 성남분당구,34,41135,2, , 
"   118,000",중개거래,1992,2022,분당로,00212,00000,41135,01,0,3180026, 분당동,0035,0000,41135,10100,1,샛별마을(동성),3,25,41135-18,69.39,"경기 성남분당구, 서울 송파구",35,41135,9, , 
"    79,500",중개거래,1993,2022,장안로51번길,00031,00000,41135,01,0,4340382, 분당동,0066,0000,41135,10100,1,장안타운(건영),3,28,41135-32,53.72,경기 성남분당구,66,41135,6, , 
"   114,500",중개거래,1993,2022,분당로263번길,00024,00000,41135,01,0,4340156, 분당동,0066,0000,41135,10100,1,장안타운(건영),3,28,41135-32,85,경기 성남분당구,66,41135,12, , 
"   140,000",중개거래,1993,2022,장안로,00015,00000,41135,01,0,3180057, 분당동,0066,0000,41135,10100,1,장안타운(건영),3,28,41135-32,131.55,경기 성남분당구,66,41135,10, , 
"    70,800",중개거래,1992,2022,내정로165번길,00035,00000,41135,01,0,4340034, 수내동,0024,0000,41135,10200,1,양지마을(5단지)(한양501-514),3,1,41135-73,35.1,경기 성남분당구,24,41135,10, , 
"    70,800",중개거래,1992,2022,내정로165번길,00035,00000,41135,01,0,4340034, 수내동,0024,0000,41135,10200,1,양지마을(5단지)(한양501-514),3,1,41135-73,35.1,경기 성남분당구,24,41135,10, , 
"    72,500",중개거래,1992,2022,내정로165번길,00035,00000,41135,01,0,4340034, 수내동,0024,0000,41135,10200,1,양지마을(5단지)(한양501-514),3,3,41135-73,35.1,경기 성남분당구,24,41135,9, , 
"    90,000",중개거래,1992,2022,백현로,00265,00000,41135,01,0,3180022, 수내동,0075,0000,41135,10200,1,푸른마을(쌍용),3,3,41135-80,59.78,경기 성남분당구,75,41135,1, , 
"    89,000",중개거래,1992,2022,수내로,00206,00000,41135,02,0,3180039, 수내동,0073,0000,41135,10200,1,푸른마을(신성),3,3,41135-79,59.78,경기 성남분당구,73,41135,5, , 
"   163,000",중개거래,1992,2022,수내로,00074,00000,41135,02,0,3180039, 수내동,0034,0000,41135,10200,1,양지마을(금호1),3,5,41135-71,84.9,경기 성남분당구,34,41135,9, , 
"   200,000",중개거래,1992,2022,내정로,00185,00000,41135,01,0,3180003, 수내동,0036,0000,41135,10200,1,양지마을(2단지)(청구),3,5,41135-72,134.8,경기 성남분당구,36,41135,9, , 
"   160,000",중개거래,1992,2022,수내로,00074,00000,41135,02,0,3180039, 수내동,0034,0000,41135,10200,1,양지마을(금호1),3,9,41135-71,84.9,경기 성남분당구,34,41135,6, , 
"    86,000",중개거래,1992,2022,내정로165번길,00035,00000,41135,01,0,4340034, 수내동,0024,0000,41135,10200,1,양지마을(5단지)(한양501-514),3,9,41135-73,42.56,"경기 성남분당구, 서울 강남구",24,41135,3, , 
"   200,000",중개거래,1992,2022,내정로,00185,00000,41135,01,0,3180003, 수내동,0036,0000,41135,10200,1,양지마을(2단지)(청구),3,9,41135-72,134.8,경기 성남분당구,36,41135,13, , 
"    91,000",중개거래,1992,2022,내정로165번길,00035,00000,41135,01,0,4340034, 수내동,0024,0000,41135,10200,1,양지마을(5단지)(한양501-514),3,14,41135-73,42.56,경기 성남분당구,24,41135,2, , 
"   200,000",중개거래,1992,2022,내정로,00185,00000,41135,01,0,3180003, 수내동,0036,0000,41135,10200,1,양지마을(2단지)(청구),3,15,41135-72,134.8,경기 성남분당구,36,41135,22, , 
"   100,000",중개거래,1993,2022,내정로166번길,00007,00006,41135,01,0,4340035, 수내동,0051,0000,41135,10200,1,파크타운(대림),3,15,41135-74,59.32,경기 성남분당구,51,41135,14, , 
"    72,500",중개거래,1992,2022,내정로165번길,00035,00000,41135,01,0,4340034, 수내동,0024,0000,41135,10200,1,양지마을(5단지)(한양501-514),3,16,41135-73,35.1,경기 성남분당구,24,41135,8, , 
"   195,000",중개거래,1992,2022,내정로165번길,00035,00000,41135,01,0,4340034, 수내동,0024,0000,41135,10200,1,양지마을(5단지)(한양515-529),3,16,41135-248,134.55,경기 성남분당구,24,41135,4, , 
"    91,000",중개거래,1992,2022,백현로,00265,00000,41135,01,0,3180022, 수내동,0075,0000,41135,10200,1,푸른마을(쌍용),3,16,41135-80,59.78,"경기 성남분당구, 서울 강남구",75,41135,4, , 
"    98,000",중개거래,1993,2022,내정로174번길,00042,00000,41135,01,0,4340037, 수내동,0052,0000,41135,10200,1,파크타운(서안),3,17,41135-77,59.32,경기 성남분당구,52,41135,16, , 
"   205,000",중개거래,1992,2022,내정로,00185,00000,41135,01,0,3180003, 수내동,0036,0000,41135,10200,1,양지마을(2단지)(청구),3,19,41135-72,134.8,경기 성남분당구,36,41135,14, , 
"    93,500",중개거래,1992,2022,백현로,00265,00000,41135,01,0,3180022, 수내동,0075,0000,41135,10200,1,푸른마을(쌍용),3,19,41135-80,59.78,경기 성남분당구,75,41135,1, , 
"    89,500",중개거래,1992,2022,내정로165번길,00035,00000,41135,01,0,4340034, 수내동,0024,0000,41135,10200,1,양지마을(5단지)(한양501-514),3,19,41135-73,42.56,경기 성남분당구,24,41135,12, , 
"   153,500",중개거래,1993,2022,내정로166번길,00042,00000,41135,01,0,4340035, 수내동,0054,0000,41135,10200,1,파크타운(삼익),3,22,41135-76,101.91,경기 성남분당구,54,41135,21, , 
"   164,000",중개거래,1992,2022,내정로,00185,00000,41135,01,0,3180003, 수내동,0036,0000,41135,10200,1,양지마을(2단지)(청구),3,23,41135-72,84.6,경기 성남분당구,36,41135,10, , 
"   150,000",중개거래,1992,2022,수내로192번길,00025,00000,41135,01,0,4340284, 수내동,0073,0000,41135,10200,1,푸른마을(신성),3,23,41135-79,84.72,경기 성남분당구,73,41135,14,22.09.23,O
"    97,000",중개거래,1992,2022,내정로165번길,00035,00000,41135,01,0,4340034, 수내동,0024,0000,41135,10200,1,양지마을(5단지)(한양501-514),3,24,41135-73,42.56,경기 성남분당구,24,41135,14, , 
"   179,500",중개거래,1992,2022,내정로,00151,00000,41135,01,0,3180003, 수내동,0027,0000,41135,10200,1,양지마을(3단지)(금호),3,24,41135-247,101.91,경기 성남분당구,27,41135,10, , 
"    61,500",중개거래,1992,2022,내정로165번길,00035,00000,41135,01,0,4340034, 수내동,0024,0000,41135,10200,1,양지마을(5단지)(한양501-514),3,24,41135-73,28.16,경기 성남분당구,24,41135,5, , 
"    76,000",중개거래,1992,2022,내정로165번길,00035,00000,41135,01,0,4340034, 수내동,0024,0000,41135,10200,1,양지마을(5단지)(한양501-514),3,26,41135-73,35.1,경기 성남분당구,24,41135,13, , 
"   163,500",중개거래,1992,2022,내정로165번길,00035,00000,41135,01,0,4340034, 수내동,0024,0000,41135,10200,1,양지마을(5단지)(한양515-529),3,26,41135-248,84.9,경기 성남분당구,24,41135,12, , 
"    74,300",중개거래,1992,2022,내정로165번길,00035,00000,41135,01,0,4340034, 수내동,0024,0000,41135,10200,1,양지마을(5단지)(한양501-514),3,28,41135-73,35.1,경기 성남분당구,24,41135,7, , 
"    91,000",중개거래,1992,2022,내정로165번길,00035,00000,41135,01,0,4340034, 수내동,0024,0000,41135,10200,1,양지마을(5단지)(한양501-514),3,29,41135-73,42.56,경기 성남분당구,24,41135,2,22.07.19,O
"   101,000",중개거래,1993,2022,내정로174번길,00042,00000,41135,01,0,4340037, 수내동,0052,0000,41135,10200,1,파크타운(서안),3,29,41135-77,59.32,"경기 성남분당구, 서울 강남구",52,41135,5, , 
"    89,700",중개거래,1992,2022,내정로165번길,00035,00000,41135,01,0,4340034, 수내동,0024,0000,41135,10200,1,양지마을(5단지)(한양501-514),3,29,41135-73,42.56,경기 성남분당구,24,41135,5, , 
"   105,000",중개거래,1992,2022,내정로165번길,00035,00000,41135,01,0,4340034, 수내동,0024,0000,41135,10200,1,양지마을(5단지)(한양501-514),3,30,41135-73,48.51,경기 성남분당구,24,41135,3, , 
